product_id,timestamp,price,midprice,log_return,spread_abs,spread_bps,vol_60s,mean_return_60s,n_ticks_60s,trade_intensity_60s,spread_mean_60s,price_range_60s,future_vol_60s,vol_spike
BTC-USD,2026-04-06T15:06:17.340339137Z,69601.11,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.208677897615069e-05,-1.8328463755378664e-07,690,11.5,0.061014492754306496,70.30000000000291,2.9820538713858725e-05,0
BTC-USD,2026-04-06T15:06:17.587683338Z,69601.11,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.2154245948321494e-05,-1.6817065369185687e-07,687,11.45,0.06123726346504687,70.30000000000291,2.9820538713858725e-05,0
BTC-USD,2026-04-06T15:06:17.587683338Z,69601.11,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.213083614008121e-05,-1.6792586380293133e-07,688,11.466666666666667,0.06116279069837494,70.30000000000291,2.9820538713858725e-05,0
BTC-USD,2026-04-06T15:06:17.775629491Z,69601.1,69601.10500000001,-1.4367587974536573e-07,0.00999999999476131,0.0014367587978324926,3.220121727588175e-05,-1.6908246139969111e-07,685,11.416666666666666,0.06138686131459515,70.30000000000291,2.977932991872811e-05,0
BTC-USD,2026-04-06T15:06:17.775629491Z,69601.1,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.217770480072878e-05,-1.6883562568961858e-07,686,11.433333333333334,0.06131195335348752,70.30000000000291,2.977932991872811e-05,0
BTC-USD,2026-04-06T15:06:18.088876333Z,69601.1,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.2248397906022476e-05,-1.693676602822322e-07,683,11.383333333333333,0.06153733528624913,70.30000000000291,2.9738277536319968e-05,0
BTC-USD,2026-04-06T15:06:18.088876333Z,69601.1,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.222478200437905e-05,-1.6911968420568426e-07,684,11.4,0.061461988304828824,70.30000000000291,2.9738277536319968e-05,0
BTC-USD,2026-04-06T15:06:18.274713988Z,69601.11,69601.10500000001,1.4367587975275557e-07,0.00999999999476131,0.0014367587978324926,3.224839948105318e-05,-1.6915699183684693e-07,683,11.383333333333333,0.06153733528624913,70.30000000000291,2.9738422782561553e-05,0
BTC-USD,2026-04-06T15:06:18.274713988Z,69601.11,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.2224783576638526e-05,-1.6890932420604627e-07,684,11.4,0.061461988304828824,70.30000000000291,2.9738422782561553e-05,0
BTC-USD,2026-04-06T15:06:18.46232502Z,69601.11,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.224839790625867e-05,-1.6936763594979346e-07,683,11.383333333333333,0.06153733528624913,70.30000000000291,2.9738422782561553e-05,0
BTC-USD,2026-04-06T15:06:18.46232502Z,69601.11,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.222478200461489e-05,-1.6911965990887138e-07,684,11.4,0.061461988304828824,70.30000000000291,2.9738422782561553e-05,0
BTC-USD,2026-04-06T15:06:18.529125529Z,69601.1,69601.10500000001,-1.4367587974536573e-07,0.00999999999476131,0.0014367587978324926,3.224839726844031e-05,-1.6957830439516792e-07,683,11.383333333333333,0.06153733528624913,70.30000000000291,2.973843670245443e-05,0
BTC-USD,2026-04-06T15:06:18.529125529Z,69601.1,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.222478136888341e-05,-1.6933001990849857e-07,684,11.4,0.061461988304828824,70.30000000000291,2.973843670245443e-05,0
BTC-USD,2026-04-06T15:06:18.940141064Z,69601.1,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.210369153461632e-05,-1.9283806099594538e-08,679,11.316666666666666,0.05918998527321303,70.30000000000291,2.965683135187794e-05,0
BTC-USD,2026-04-06T15:06:18.940141064Z,69601.1,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.20800424117279e-05,-1.9255405796060526e-08,680,11.333333333333334,0.05911764705956825,70.30000000000291,2.965683135187794e-05,0
BTC-USD,2026-04-06T15:06:19.089584552Z,69601.1,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.210369153461632e-05,-1.9283806099594538e-08,679,11.316666666666666,0.05653902798305476,70.30000000000291,2.965683135187794e-05,0
BTC-USD,2026-04-06T15:06:19.089584552Z,69601.1,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.20800424117279e-05,-1.9255405796060526e-08,680,11.333333333333334,0.056470588236013156,70.30000000000291,2.965683135187794e-05,0
BTC-USD,2026-04-06T15:06:19.241925572Z,69601.11,69601.10500000001,1.4367587975275557e-07,0.00999999999476131,0.0014367587978324926,3.177413399833389e-05,1.5703464159564725e-07,679,11.316666666666666,0.05653902798305476,70.30000000000291,2.9697539302301446e-05,0
BTC-USD,2026-04-06T15:06:19.241925572Z,69601.11,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.1750728206018176e-05,1.5680336819123539e-07,680,11.333333333333334,0.056470588236013156,70.30000000000291,2.9697539302301446e-05,0
BTC-USD,2026-04-06T15:06:19.340614968Z,69601.11,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.177413399833389e-05,1.5703464159564725e-07,679,11.316666666666666,0.05653902798305476,70.30000000000291,2.9697539302301446e-05,0
BTC-USD,2026-04-06T15:06:19.340614968Z,69601.11,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.1750728206018176e-05,1.5680336819123539e-07,680,11.333333333333334,0.056470588236013156,70.30000000000291,2.9697539302301446e-05,0
BTC-USD,2026-04-06T15:06:19.527137068Z,69601.1,69601.10500000001,-1.4367587974536573e-07,0.00999999999476131,0.0014367587978324926,3.18039475771522e-05,1.1690068340403948e-07,677,11.283333333333333,0.05667651403324175,69.82000000000698,2.9738429262903505e-05,0
BTC-USD,2026-04-06T15:06:19.527137068Z,69601.1,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.1780450330970394e-05,1.167280088347573e-07,678,11.3,0.05660766961725579,69.82000000000698,2.9738429262903505e-05,0
BTC-USD,2026-04-06T15:06:19.589965825Z,69601.1,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.175700508833311e-05,1.1655584362998626e-07,679,11.316666666666666,0.05653902798305476,69.82000000000698,2.977948208697866e-05,0
BTC-USD,2026-04-06T15:06:19.589965825Z,69601.1,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.173361165770128e-05,1.1638418553922045e-07,680,11.333333333333334,0.056470588236013156,69.82000000000698,2.977948208697866e-05,0
BTC-USD,2026-04-06T15:06:19.744575399Z,69601.11,69601.10500000001,1.4367587975275557e-07,0.00999999999476131,0.0014367587978324926,3.175700478922797e-05,1.1676775495705523e-07,679,11.316666666666666,0.05653902798305476,69.82000000000698,2.982069790160451e-05,0
BTC-USD,2026-04-06T15:06:19.744575399Z,69601.11,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.173361135996213e-05,1.1659578477302423e-07,680,11.333333333333334,0.056470588236013156,69.82000000000698,2.982069790160451e-05,0
BTC-USD,2026-04-06T15:06:19.84077435Z,69601.11,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.1710269552143315e-05,1.1642432038365213e-07,681,11.35,0.05640234948676021,69.82000000000698,2.982069790160451e-05,0
BTC-USD,2026-04-06T15:06:19.84077435Z,69601.11,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.16869791761984e-05,1.1625335956076864e-07,682,11.366666666666667,0.05633431085114145,69.82000000000698,2.982069790160451e-05,0
BTC-USD,2026-04-06T15:06:20.087949756Z,69601.11,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.173658617322648e-05,7.28992928490082e-08,679,11.316666666666666,0.05653902798305476,69.82000000000698,2.986209285141547e-05,0
BTC-USD,2026-04-06T15:06:20.087949756Z,69601.11,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.171320759258946e-05,7.279193012021731e-08,680,11.333333333333334,0.056470588236013156,69.82000000000698,2.986209285141547e-05,0
BTC-USD,2026-04-06T15:06:20.341260763Z,69601.11,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.173658617322648e-05,7.28992928490082e-08,679,11.316666666666666,0.05653902798305476,69.82000000000698,2.986210038311398e-05,0
BTC-USD,2026-04-06T15:06:20.341260763Z,69601.11,69601.10500000001,0.0,0.00999999999476131,0.0014367587978324926,3.171320759258946e-05,7.279193012021731e-08,680,11.333333333333334,0.056470588236013156,69.82000000000698,2.986210038311398e-05,0
BTC-USD,2026-04-06T15:06:20.587754383Z,69601.11,69603.13500000001,0.0,0.00999999999476131,0.0014367168942550229,3.173658617322648e-05,7.28992928490082e-08,679,11.316666666666666,0.05653902798305476,69.82000000000698,2.9856783074222955e-05,0
BTC-USD,2026-04-06T15:06:20.587754383Z,69601.11,69603.13500000001,0.0,0.00999999999476131,0.0014367168942550229,3.171320759258946e-05,7.279193012021731e-08,680,11.333333333333334,0.056470588236013156,69.82000000000698,2.9856783074222955e-05,0
BTC-USD,2026-04-06T15:06:20.837797192Z,69601.11,69603.13500000001,0.0,0.00999999999476131,0.0014367168942550229,3.173658617322648e-05,7.28992928490082e-08,679,11.316666666666666,0.05653902798305476,69.82000000000698,2.987043056492354e-05,0
BTC-USD,2026-04-06T15:06:20.837797192Z,69601.11,69603.13500000001,0.0,0.00999999999476131,0.0014367168942550229,3.171320759258946e-05,7.279193012021731e-08,680,11.333333333333334,0.056470588236013156,69.82000000000698,2.987043056492354e-05,0
BTC-USD,2026-04-06T15:06:20.984148826Z,69598.49,69603.13500000001,-3.764378633705096e-05,0.00999999999476131,0.0014367168942550229,3.176957609673851e-05,1.737748409229587e-08,679,11.316666666666666,0.0565390279830119,69.82000000000698,2.983917818097978e-05,0
BTC-USD,2026-04-06T15:06:20.984148826Z,69598.49,69603.13500000001,0.0,0.00999999999476131,0.0014367168942550229,3.174617309790717e-05,1.735189133221885e-08,680,11.333333333333334,0.056470588235970356,69.82000000000698,2.983917818097978e-05,0
